Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       3/7           void __gnu_cxx::__alloc_traits<std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> > >::construct<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> >(std::allocator<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> >&, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> const&) [584]
-----------------------------------------------
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<PolicyTest>* testing::internal::ParameterizedTestCaseRegistry::GetTestCasePatternHolder<PolicyTest>(char const*, char const*, int) [635]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>* testing::internal::ParameterizedTestCaseRegistry::GetTestCasePatternHolder<StochasticPolicyTest>(char const*, char const*, int) [576]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<EpisodeTest>* testing::internal::ParameterizedTestCaseRegistry::GetTestCasePatternHolder<EpisodeTest>(char const*, char const*, int) [575]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>* testing::internal::ParameterizedTestCaseRegistry::GetTestCasePatternHolder<SimpleMDPTest>(char const*, char const*, int) [513]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<RandomTest>* testing::internal::ParameterizedTestCaseRegistry::GetTestCasePatternHolder<RandomTest>(char const*, char const*, int) [899]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>* testing::internal::ParameterizedTestCaseRegistry::GetTestCasePatternHolder<RandomIdxTest>(char const*, char const*, int) [900]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>* testing::internal::ParameterizedTestCaseRegistry::GetTestCasePatternHolder<EpsilonSoftOnPolicyMonteCarloTest>(char const*, char const*, int) [675]
[608]    0.0    0.00    0.00       7         std::vector<testing::internal::ParameterizedTestCaseInfoBase*, std::allocator<testing::internal::ParameterizedTestCaseInfoBase*> >::push_back(testing::internal::ParameterizedTestCaseInfoBase* const&) [608]
                0.00    0.00       4/161         std::vector<testing::internal::ParameterizedTestCaseInfoBase*, std::allocator<testing::internal::ParameterizedTestCaseInfoBase*> >::end() [59]
                0.00    0.00       4/4           std::vector<testing::internal::ParameterizedTestCaseInfoBase*, std::allocator<testing::internal::ParameterizedTestCaseInfoBase*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<testing::internal::ParameterizedTestCaseInfoBase**, std::vector<testing::internal::ParameterizedTestCaseInfoBase*, std::allocator<testing::internal::ParameterizedTestCaseInfoBase*> > >, testing::internal::ParameterizedTestCaseInfoBase* const&) [857]
                0.00    0.00       3/7           void __gnu_cxx::__alloc_traits<std::allocator<testing::internal::ParameterizedTestCaseInfoBase*> >::construct<testing::internal::ParameterizedTestCaseInfoBase*>(std::allocator<testing::internal::ParameterizedTestCaseInfoBase*>&, testing::internal::ParameterizedTestCaseInfoBase**, testing::internal::ParameterizedTestCaseInfoBase* const&) [585]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >::push_back(std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> const&) [610]
[609]    0.0    0.00    0.00       7         std::vector<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::vector<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > > >, std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> const&) [609]
                0.00    0.00      21/28          std::_Vector_base<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >::_M_get_Tp_allocator() [320]
                0.00    0.00      14/156         __gnu_cxx::__normal_iterator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::vector<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > > >::base() const [61]
                0.00    0.00      14/14          std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>* std::__uninitialized_move_if_noexcept_a<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >(std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> >&) [480]
                0.00    0.00       7/7           std::vector<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >::_M_check_len(unsigned long, char const*) const [594]
                0.00    0.00       7/39          std::vector<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >::begin() [238]
                0.00    0.00       7/7           __gnu_cxx::__normal_iterator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::vector<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > > >::difference_type __gnu_cxx::operator-<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::vector<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > > >(__gnu_cxx::__normal_iterator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::vector<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > > > const&, __gnu_cxx::__normal_iterator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::vector<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > > > const&) [588]
                0.00    0.00       7/7           std::_Vector_base<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >::_M_allocate(unsigned long) [600]
                0.00    0.00       7/7           void __gnu_cxx::__alloc_traits<std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >::construct<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> >(std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> >&, std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> const&) [586]
                0.00    0.00       7/14          void std::_Destroy<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> >(std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> >&) [483]
                0.00    0.00       7/14          std::_Vector_base<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >::_M_deallocate(std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, unsigned long) [475]
-----------------------------------------------
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<PolicyTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int) [1174]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int) [1199]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int) [1184]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int) [1194]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<RandomTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int) [1179]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int) [1189]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int) [1204]
[610]    0.0    0.00    0.00       7         std::vector<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >::push_back(std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> const&) [610]
                0.00    0.00       7/71          std::vector<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >::end() [141]
                0.00    0.00       7/7           std::vector<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::vector<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > > >, std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> const&) [609]
-----------------------------------------------
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<PolicyTest>::ParameterizedTestCaseInfo(char const*) [1175]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::ParameterizedTestCaseInfo(char const*) [1200]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::ParameterizedTestCaseInfo(char const*) [1185]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::ParameterizedTestCaseInfo(char const*) [1195]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<RandomTest>::ParameterizedTestCaseInfo(char const*) [1180]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::ParameterizedTestCaseInfo(char const*) [1190]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::ParameterizedTestCaseInfo(char const*) [1205]
[611]    0.0    0.00    0.00       7         std::vector<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >::vector() [611]
                0.00    0.00       7/7           std::_Vector_base<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >::_Vector_base() [603]
-----------------------------------------------
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::~ParameterizedTestCaseInfo() [1207]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::~ParameterizedTestCaseInfo() [1192]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<RandomTest>::~ParameterizedTestCaseInfo() [1182]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::~ParameterizedTestCaseInfo() [1197]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::~ParameterizedTestCaseInfo() [1187]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::~ParameterizedTestCaseInfo() [1202]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<PolicyTest>::~ParameterizedTestCaseInfo() [1177]
[612]    0.0    0.00    0.00       7         std::vector<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >::~vector() [612]
                0.00    0.00       7/28          std::_Vector_base<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >::_M_get_Tp_allocator() [320]
                0.00    0.00       7/14          void std::_Destroy<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> >(std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> >&) [483]
                0.00    0.00       7/7           std::_Vector_base<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>, std::allocator<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> > >::~_Vector_base() [604]
-----------------------------------------------
                0.00    0.00       7/7           testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>* std::__uninitialized_copy<false>::__uninit_copy<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>*>(testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>*) [535]
[613]    0.0    0.00    0.00       7         void std::_Construct<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> >(testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> const&) [613]
                0.00    0.00       7/431         operator new(unsigned long, void*) [15]
                0.00    0.00       7/17          testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo>::linked_ptr(testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<PolicyTest>::TestInfo> const&) [453]
-----------------------------------------------
                0.00    0.00       7/7           testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>* std::__uninitialized_copy<false>::__uninit_copy<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>*>(testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>*) [536]
[614]    0.0    0.00    0.00       7         void std::_Construct<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> >(testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> const&) [614]
                0.00    0.00       7/431         operator new(unsigned long, void*) [15]
                0.00    0.00       7/19          testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>::linked_ptr(testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo> const&) [444]
-----------------------------------------------
                0.00    0.00       7/7           testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo>* std::__uninitialized_copy<false>::__uninit_copy<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo>*>(testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo>*) [537]
[615]    0.0    0.00    0.00       7         void std::_Construct<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo>, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> >(testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> const&) [615]
                0.00    0.00       7/431         operator new(unsigned long, void*) [15]
                0.00    0.00       7/21          testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo>::linked_ptr(testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::TestInfo> const&) [436]
-----------------------------------------------
                0.00    0.00       7/7           testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo>* std::__uninitialized_copy<false>::__uninit_copy<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo>*>(testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo>*) [538]
[616]    0.0    0.00    0.00       7         void std::_Construct<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo>, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> >(testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> const&) [616]
                0.00    0.00       7/431         operator new(unsigned long, void*) [15]
                0.00    0.00       7/19          testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo>::linked_ptr(testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo> const&) [446]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Destroy_aux<false>::__destroy<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*>(std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*) [474]
[617]    0.0    0.00    0.00       7         std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>* std::__addressof<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> >(std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>&) [617]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Destroy_aux<false>::__destroy<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo>*>(testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo>*, testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo>*) [841]
[618]    0.0    0.00    0.00       7         void std::_Destroy<testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo> >(testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo>*) [618]
                0.00    0.00       7/15          testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::TestInfo>::~linked_ptr() [466]
-----------------------------------------------
                0.00    0.00       7/7           void std::_Destroy_aux<false>::__destroy<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*>(std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*, std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*) [474]
[619]    0.0    0.00    0.00       7         void std::_Destroy<std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> >(std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>*) [619]
                0.00    0.00       7/14          std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>::~pair() [477]
-----------------------------------------------
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<PolicyTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int) [1174]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int) [1199]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int) [1184]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<SimpleMDPTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int) [1194]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<RandomTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int) [1179]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<RandomIdxTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int) [1189]
                0.00    0.00       1/7           testing::internal::ParameterizedTestCaseInfo<EpsilonSoftOnPolicyMonteCarloTest>::AddTestCaseInstantiation(std::string const&, testing::internal::ParamGenerator<int> (*)(), char const*, int) [1204]
[620]    0.0    0.00    0.00       7         std::pair<std::string, testing::internal::ParamGenerator<int> (*)()> std::make_pair<std::string, testing::internal::ParamGenerator<int> (*)()>(std::string, testing::internal::ParamGenerator<int> (*)()) [620]
                0.00    0.00       7/7           std::pair<std::string, testing::internal::ParamGenerator<int> (*)()>::pair(std::string const&, testing::internal::ParamGenerator<int> (* const&)()) [606]
-----------------------------------------------
                0.00    0.00       6/6           testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::RegisterTests() [1183]
[621]    0.0    0.00    0.00       6         gtest_InstantiateEpisodeTestEpisodeTest_EvalGenerator_() [621]
                0.00    0.00       6/23          testing::internal::ValueArray4<int, int, int, int> testing::Values<int, int, int, int>(int, int, int, int) [341]
                0.00    0.00       6/23          _ZNK7testing8internal11ValueArray4IiiiiEcvNS0_14ParamGeneratorIT_EEIiEEv [355]
-----------------------------------------------
                0.00    0.00       6/6           testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::RegisterTests() [1198]
[622]    0.0    0.00    0.00       6         gtest_InstantiateStochasticPolicyTestStochasticPolicyTest_EvalGenerator_() [622]
                0.00    0.00       6/23          testing::internal::ValueArray4<int, int, int, int> testing::Values<int, int, int, int>(int, int, int, int) [341]
                0.00    0.00       6/23          _ZNK7testing8internal11ValueArray4IiiiiEcvNS0_14ParamGeneratorIT_EEIiEEv [355]
-----------------------------------------------
                0.00    0.00       6/6           testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>::linked_ptr(testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo*) [624]
[623]    0.0    0.00    0.00       6         testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>::capture(testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo*) [623]
                0.00    0.00       6/64          testing::internal::linked_ptr_internal::join_new() [150]
-----------------------------------------------
                0.00    0.00       6/6           testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::AddTestPattern(char const*, char const*, testing::internal::TestMetaFactoryBase<int>*) [627]
[624]    0.0    0.00    0.00       6         testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>::linked_ptr(testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo*) [624]
                0.00    0.00       6/6           testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo>::capture(testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::TestInfo*) [623]
-----------------------------------------------
                0.00    0.00       6/6           testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo>::linked_ptr(testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo*) [626]
[625]    0.0    0.00    0.00       6         testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo>::capture(testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo*) [625]
                0.00    0.00       6/64          testing::internal::linked_ptr_internal::join_new() [150]
-----------------------------------------------
                0.00    0.00       6/6           testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::AddTestPattern(char const*, char const*, testing::internal::TestMetaFactoryBase<int>*) [630]
[626]    0.0    0.00    0.00       6         testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo>::linked_ptr(testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo*) [626]
                0.00    0.00       6/6           testing::internal::linked_ptr<testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo>::capture(testing::internal::ParameterizedTestCaseInfo<StochasticPolicyTest>::TestInfo*) [625]
-----------------------------------------------
                0.00    0.00       1/6           EpisodeTest_Constructor0_Test::AddToRegistry() [993]
                0.00    0.00       1/6           EpisodeTest_CopyConstructor_Test::AddToRegistry() [999]
                0.00    0.00       1/6           EpisodeTest_CopyAssignmentOperator_Test::AddToRegistry() [1019]
                0.00    0.00       1/6           EpisodeTest_EqualityOperator_Test::AddToRegistry() [1001]
                0.00    0.00       1/6           EpisodeTest_SetStep_Test::AddToRegistry() [984]
                0.00    0.00       1/6           EpisodeTest_AddStep_Test::AddToRegistry() [983]
[627]    0.0    0.00    0.00       6         testing::internal::ParameterizedTestCaseInfo<EpisodeTest>::AddTestPattern(char const*, char const*, testing::internal::TestMetaFactoryBase<int>*) [627]
